id_tinka,date,lucky_numbers,check,b_one,b_two,b_three,b_four,b_five,b_six,yapa,sio_si
0593,2019-04-17,34 - 21 - 23 - 26 - 18 - 16,"16, 18, 21, 23, 26, 34",34,21,23,26,18,16,44,
0592,2019-04-14,05 - 36 - 29 - 13 - 08 - 24,"05, 08, 13, 24, 29, 36",5,36,29,13,8,24,22,
0591,2019-04-10,31 - 45 - 41 - 13 - 43 - 04,"04, 13, 31, 41, 43, 45",31,45,41,13,43,4,3,
0590,2019-04-07,30 - 20 - 12 - 09 - 17 - 16,"09, 12, 16, 17, 20, 30",30,20,12,9,17,16,40,
0589,2019-04-03,41 - 39 - 01 - 17 - 43 - 06,"01, 06, 17, 39, 41, 43",41,39,1,17,43,6,8,
0588,2019-03-31,17 - 27 - 43 - 01 - 37 - 25,"01, 17, 25, 27, 37, 43",17,27,43,1,37,25,26,
0587,2019-03-27,44 - 23 - 40 - 37 - 01 - 28,"01, 23, 28, 37, 40, 44",44,23,40,37,1,28,7,
0586,2019-03-24,24 - 28 - 17 - 43 - 26 - 36,"17, 24, 26, 28, 36, 43",24,28,17,43,26,36,23,
0585,2019-03-20,13 - 44 - 43 - 12 - 16 - 15,"12, 13, 15, 16, 43, 44",13,44,43,12,16,15,3,
0584,2019-03-17,24 - 07 - 41 - 11 - 04 - 12,"04, 07, 11, 12, 24, 41",24,7,41,11,4,12,18,
0583,2019-03-13,10 - 15 - 26 - 25 - 02 - 08,"02, 08, 10, 15, 25, 26",10,15,26,25,2,8,5,
0582,2019-03-10,24 - 43 - 21 - 25 - 37 - 04,"04, 21, 24, 25, 37, 43",24,43,21,25,37,4,18,
0581,2019-03-06,30 - 23 - 27 - 45 - 08 - 05,"05, 08, 23, 27, 30, 45",30,23,27,45,8,5,1,
0580,2019-03-03,42 - 29 - 17 - 32 - 14 - 41,"14, 17, 29, 32, 41, 42",42,29,17,32,14,41,1,
0579,2019-02-27,41 - 45 - 06 - 32 - 05 - 38,"05, 06, 32, 38, 41, 45",41,45,6,32,5,38,33,
0578,2019-02-24,15 - 45 - 04 - 41 - 22 - 39,"04, 15, 22, 39, 41, 45",15,45,4,41,22,39,28,
0577,2019-02-20,09 - 41 - 10 - 15 - 01 - 19,"01, 09, 10, 15, 19, 41",9,41,10,15,1,19,3,
0576,2019-02-17,40 - 10 - 28 - 25 - 31 - 42,"10, 25, 28, 31, 40, 42",40,10,28,25,31,42,44,
0575,2019-02-13,13 - 05 - 35 - 33 - 40 - 30,"05, 13, 30, 33, 35, 40",13,5,35,33,40,30,32,
0574,2019-02-10,01 - 43 - 12 - 20 - 33 - 19,"01, 12, 19, 20, 33, 43",1,43,12,20,33,19,42,
0573,2019-02-06,26 - 01 - 37 - 09 - 27 - 20,"01, 09, 20, 26, 27, 37",26,1,37,9,27,20,22,
0572,2019-02-03,40 - 37 - 24 - 08 - 16 - 32,"08, 16, 24, 32, 37, 40",40,37,24,8,16,32,44,
0571,2019-01-30,24 - 36 - 33 - 43 - 42 - 37,"24, 33, 36, 37, 42, 43",24,36,33,43,42,37,29,
0570,2019-01-27,35 - 04 - 15 - 32 - 25 - 43,"04, 15, 25, 32, 35, 43",35,4,15,32,25,43,26,
0569,2019-01-23,35 - 02 - 29 - 17 - 03 - 31,"02, 03, 17, 29, 31, 35",35,2,29,17,3,31,32,
0568,2019-01-20,41 - 29 - 42 - 24 - 37 - 09,"09, 24, 29, 37, 41, 42",41,29,42,24,37,9,19,
0567,2019-01-16,39 - 21 - 31 - 17 - 12 - 07,"07, 12, 17, 21, 31, 39",39,21,31,17,12,7,42,
0566,2019-01-13,41 - 16 - 45 - 22 - 33 - 14,"14, 16, 22, 33, 41, 45",41,16,45,22,33,14,24,
0565,2019-01-09,43 - 02 - 10 - 08 - 45 - 15,"02, 08, 10, 15, 43, 45",43,2,10,8,45,15,23,
0564,2019-01-06,26 - 21 - 16 - 33 - 41 - 39,"16, 21, 26, 33, 39, 41",26,21,16,33,41,39,5,
0563,2019-01-02,10 - 39 - 01 - 29 - 16 - 08,"01, 08, 10, 16, 29, 39",10,39,1,29,16,8,27,
0562,2018-12-30,35 - 32 - 18 - 22 - 12 - 38,"12, 18, 22, 32, 35, 38",35,32,18,22,12,38,10,
0561,2018-12-26,17 - 44 - 11 - 14 - 31 - 06,"06, 11, 14, 17, 31, 44",17,44,11,14,31,6,21,
0560,2018-12-23,02 - 35 - 12 - 21 - 45 - 16,"02, 12, 16, 21, 35, 45",2,35,12,21,45,16,17,
0559,2018-12-19,09 - 03 - 23 - 40 - 33 - 05,"03, 05, 09, 23, 33, 40",9,3,23,40,33,5,8,
0558,2018-12-16,13 - 38 - 06 - 15 - 01 - 05,"01, 05, 06, 13, 15, 38",13,38,6,15,1,5,14,
0557,2018-12-12,26 - 15 - 05 - 07 - 22 - 12,"05, 07, 12, 15, 22, 26",26,15,5,7,22,12,20,
0556,2018-12-09,39 - 07 - 34 - 05 - 37 - 24,"05, 07, 24, 34, 37, 39",39,7,34,5,37,24,32,
0555,2018-12-05,03 - 45 - 24 - 14 - 09 - 29,"03, 09, 14, 24, 29, 45",3,45,24,14,9,29,27,
0554,2018-12-02,18 - 23 - 01 - 31 - 03 - 27,"01, 03, 18, 23, 27, 31",18,23,1,31,3,27,33,
0553,2018-11-28,03 - 29 - 30 - 12 - 44 - 18,"03, 12, 18, 29, 30, 44",3,29,30,12,44,18,6,
0552,2018-11-25,29 - 24 - 42 - 11 - 08 - 10,"08, 10, 11, 24, 29, 42",29,24,42,11,8,10,9,
0551,2018-11-21,34 - 11 - 35 - 25 - 04 - 31,"04, 11, 25, 31, 34, 35",34,11,35,25,4,31,8,
0550,2018-11-18,32 - 29 - 21 - 08 - 20 - 04,"04, 08, 20, 21, 29, 32",32,29,21,8,20,4,3,
0549,2018-11-14,37 - 01 - 21 - 02 - 27 - 04,"01, 02, 04, 21, 27, 37",37,1,21,2,27,4,42,
0548,2018-11-11,41 - 01 - 45 - 12 - 27 - 29,"01, 12, 27, 29, 41, 45",41,1,45,12,27,29,14,
0547,2018-11-07,25 - 26 - 32 - 30 - 16 - 14,"14, 16, 25, 26, 30, 32",25,26,32,30,16,14,29,
0546,2018-11-04,17 - 19 - 08 - 41 - 02 - 38,"02, 08, 17, 19, 38, 41",17,19,8,41,2,38,7,
0545,2018-10-31,18 - 40 - 29 - 39 - 02 - 41,"02, 18, 29, 39, 40, 41",18,40,29,39,2,41,4,
0544,2018-10-28,20 - 04 - 24 - 36 - 10 - 33,"04, 10, 20, 24, 33, 36",20,4,24,36,10,33,19,
0543,2018-10-24,12 - 02 - 05 - 39 - 32 - 27,"02, 05, 12, 27, 32, 39",12,2,5,39,32,27,31,
0542,2018-10-21,03 - 20 - 43 - 32 - 04 - 41,"03, 04, 20, 32, 41, 43",3,20,43,32,4,41,5,
0541,2018-10-17,19 - 06 - 26 - 14 - 30 - 44,"06, 14, 19, 26, 30, 44",19,6,26,14,30,44,34,
0540,2018-10-14,39 - 26 - 07 - 37 - 23 - 32,"07, 23, 26, 32, 37, 39",39,26,7,37,23,32,36,
0539,2018-10-10,17 - 06 - 05 - 02 - 38 - 30,"02, 05, 06, 17, 30, 38",17,6,5,2,38,30,43,
0538,2018-10-07,38 - 13 - 06 - 29 - 19 - 35,"06, 13, 19, 29, 35, 38",38,13,6,29,19,35,17,
0537,2018-10-03,39 - 16 - 10 - 34 - 27 - 40,"10, 16, 27, 34, 39, 40",39,16,10,34,27,40,17,
0536,2018-09-30,45 - 36 - 21 - 02 - 26 - 09,"02, 09, 21, 26, 36, 45",45,36,21,2,26,9,41,
0535,2018-09-26,36 - 13 - 28 - 25 - 43 - 05,"05, 13, 25, 28, 36, 43",36,13,28,25,43,5,27,
0534,2018-09-23,01 - 33 - 03 - 44 - 10 - 26,"01, 03, 10, 26, 33, 44",1,33,3,44,10,26,35,
0533,2018-09-19,44 - 08 - 10 - 17 - 20 - 45,"08, 10, 17, 20, 44, 45",44,8,10,17,20,45,24,
0532,2018-09-16,26 - 44 - 30 - 11 - 32 - 19,"11, 19, 26, 30, 32, 44",26,44,30,11,32,19,43,
0531,2018-09-12,25 - 42 - 04 - 03 - 41 - 40,"03, 04, 25, 40, 41, 42",25,42,4,3,41,40,37,
0530,2018-09-09,35 - 23 - 11 - 24 - 28 - 42,"11, 23, 24, 28, 35, 42",35,23,11,24,28,42,33,
0529,2018-09-05,34 - 30 - 33 - 22 - 05 - 16,"05, 16, 22, 30, 33, 34",34,30,33,22,5,16,41,
0528,2018-09-02,16 - 31 - 17 - 09 - 02 - 29,"02, 09, 16, 17, 29, 31",16,31,17,9,2,29,36,
0527,2018-08-29,13 - 28 - 01 - 09 - 34 - 18,"01, 09, 13, 18, 28, 34",13,28,1,9,34,18,37,
0526,2018-08-26,44 - 40 - 04 - 39 - 32 - 15,"04, 15, 32, 39, 40, 44",44,40,4,39,32,15,22,
0525,2018-08-22,17 - 09 - 44 - 15 - 04 - 32,"04, 09, 15, 17, 32, 44",17,9,44,15,4,32,37,
0524,2018-08-19,27 - 43 - 26 - 32 - 35 - 13,"13, 26, 27, 32, 35, 43",27,43,26,32,35,13,24,
0523,2018-08-15,11 - 07 - 06 - 39 - 44 - 16,"06, 07, 11, 16, 39, 44",11,7,6,39,44,16,9,
0522,2018-08-12,34 - 06 - 25 - 20 - 21 - 22,"06, 20, 21, 22, 25, 34",34,6,25,20,21,22,45,
0521,2018-08-08,03 - 24 - 42 - 31 - 44 - 33,"03, 24, 31, 33, 42, 44",3,24,42,31,44,33,39,
0520,2018-08-05,38 - 06 - 10 - 27 - 20 - 12,"06, 10, 12, 20, 27, 38",38,6,10,27,20,12,18,
0519,2018-08-01,42 - 01 - 15 - 44 - 19 - 29,"01, 15, 19, 29, 42, 44",42,1,15,44,19,29,28,
0518,2018-07-29,10 - 27 - 14 - 08 - 26 - 32,"08, 10, 14, 26, 27, 32",10,27,14,8,26,32,35,
0517,2018-07-25,24 - 31 - 38 - 11 - 28 - 14,"11, 14, 24, 28, 31, 38",24,31,38,11,28,14,21,
0516,2018-07-22,33 - 28 - 23 - 39 - 22 - 13,"13, 22, 23, 28, 33, 39",33,28,23,39,22,13,19,
0515,2018-07-18,15 - 13 - 34 - 25 - 05 - 10,"05, 10, 13, 15, 25, 34",15,13,34,25,5,10,28,
0514,2018-07-15,07 - 04 - 24 - 36 - 42 - 08,"04, 07, 08, 24, 36, 42",7,4,24,36,42,8,30,
0513,2018-07-11,13 - 22 - 30 - 26 - 05 - 37,"05, 13, 22, 26, 30, 37",13,22,30,26,5,37,2,
0512,2018-07-08,40 - 15 - 23 - 25 - 24 - 14,"14, 15, 23, 24, 25, 40",40,15,23,25,24,14,20,
0511,2018-07-04,34 - 40 - 32 - 31 - 14 - 38,"14, 31, 32, 34, 38, 40",34,40,32,31,14,38,20,
0510,2018-07-01,15 - 09 - 35 - 38 - 44 - 36,"09, 15, 35, 36, 38, 44",15,9,35,38,44,36,1,
0509,2018-06-27,27 - 24 - 17 - 45 - 38 - 25,"17, 24, 25, 27, 38, 45",27,24,17,45,38,25,32,
0508,2018-06-24,27 - 45 - 17 - 38 - 33 - 05,"05, 17, 27, 33, 38, 45",27,45,17,38,33,5,18,
0507,2018-06-20,37 - 26 - 02 - 11 - 44 - 43,"02, 11, 26, 37, 43, 44",37,26,2,11,44,43,41,
0506,2018-06-17,26 - 03 - 23 - 08 - 44 - 41,"03, 08, 23, 26, 41, 44",26,3,23,8,44,41,17,
0505,2018-06-13,34 - 35 - 07 - 13 - 30 - 01,"01, 07, 13, 30, 34, 35",34,35,7,13,30,1,22,
0504,2018-06-10,26 - 34 - 36 - 28 - 32 - 08,"08, 26, 28, 32, 34, 36",26,34,36,28,32,8,2,
0503,2018-06-06,14 - 16 - 35 - 31 - 36 - 38,"14, 16, 31, 35, 36, 38",14,16,35,31,36,38,11,
0502,2018-06-03,30 - 24 - 35 - 02 - 08 - 42,"02, 08, 24, 30, 35, 42",30,24,35,2,8,42,29,
0501,2018-05-30,22 - 26 - 14 - 09 - 20 - 13,"09, 13, 14, 20, 22, 26",22,26,14,9,20,13,38,
0500,2018-05-27,12 - 28 - 05 - 10 - 14 - 01,"01, 05, 10, 12, 14, 28",12,28,5,10,14,1,42,
0499,2018-05-23,06 - 41 - 07 - 35 - 01 - 03,"01, 03, 06, 07, 35, 41",6,41,7,35,1,3,12,
0498,2018-05-20,18 - 45 - 25 - 26 - 28 - 16,"16, 18, 25, 26, 28, 45",18,45,25,26,28,16,17,
0497,2018-05-16,19 - 41 - 37 - 35 - 34 - 02,"02, 19, 34, 35, 37, 41",19,41,37,35,34,2,13,
0496,2018-05-13,29 - 24 - 21 - 44 - 01 - 19,"01, 19, 21, 24, 29, 44",29,24,21,44,1,19,25,
0495,2018-05-09,11 - 30 - 35 - 31 - 14 - 45,"11, 14, 30, 31, 35, 45",11,30,35,31,14,45,23,
0494,2018-05-06,11 - 09 - 23 - 05 - 15 - 31,"05, 09, 11, 15, 23, 31",11,9,23,5,15,31,17,
0493,2018-05-02,43 - 19 - 01 - 23 - 05 - 28,"01, 05, 19, 23, 28, 43",43,19,1,23,5,28,35,
0492,2018-04-29,41 - 32 - 20 - 19 - 28 - 34,"19, 20, 28, 32, 34, 41",41,32,20,19,28,34,7,
0491,2018-04-25,25 - 02 - 36 - 04 - 18 - 23,"02, 04, 18, 23, 25, 36",25,2,36,4,18,23,43,
0490,2018-04-22,15 - 41 - 45 - 36 - 32 - 26,"15, 26, 32, 36, 41, 45",15,41,45,36,32,26,11,
0489,2018-04-18,13 - 32 - 23 - 09 - 14 - 12,"09, 12, 13, 14, 23, 32",13,32,23,9,14,12,36,
0488,2018-04-15,18 - 43 - 03 - 24 - 08 - 13,"03, 08, 13, 18, 24, 43",18,43,3,24,8,13,20,
0487,2018-04-11,23 - 12 - 21 - 03 - 27 - 36,"03, 12, 21, 23, 27, 36",23,12,21,3,27,36,17,
0486,2018-04-08,09 - 01 - 23 - 17 - 22 - 20,"01, 09, 17, 20, 22, 23",9,1,23,17,22,20,33,
0485,2018-04-04,11 - 01 - 18 - 19 - 14 - 02,"01, 02, 11, 14, 18, 19",11,1,18,19,14,2,33,
0484,2018-04-01,30 - 16 - 39 - 44 - 32 - 03,"03, 16, 30, 32, 39, 44",30,16,39,44,32,3,11,
0483,2018-03-28,36 - 40 - 25 - 41 - 05 - 44,"05, 25, 36, 40, 41, 44",36,40,25,41,5,44,1,
0482,2018-03-25,02 - 20 - 06 - 08 - 41 - 43,"02, 06, 08, 20, 41, 43",2,20,6,8,41,43,32,
0481,2018-03-21,21 - 02 - 19 - 20 - 17 - 33,"02, 17, 19, 20, 21, 33",21,2,19,20,17,33,5,
0480,2018-03-18,32 - 05 - 28 - 11 - 38 - 26,"05, 11, 26, 28, 32, 38",32,5,28,11,38,26,14,
0479,2018-03-14,14 - 08 - 03 - 41 - 27 - 35,"03, 08, 14, 27, 35, 41",14,8,3,41,27,35,7,
0478,2018-03-11,35 - 22 - 36 - 13 - 21 - 17,"13, 17, 21, 22, 35, 36",35,22,36,13,21,17,16,
0477,2018-03-07,38 - 12 - 33 - 13 - 32 - 30,"12, 13, 30, 32, 33, 38",38,12,33,13,32,30,25,
0476,2018-03-04,31 - 26 - 45 - 36 - 44 - 05,"05, 26, 31, 36, 44, 45",31,26,45,36,44,5,43,
0475,2018-02-28,18 - 03 - 22 - 30 - 02 - 36,"02, 03, 18, 22, 30, 36",18,3,22,30,2,36,23,
0474,2018-02-25,42 - 28 - 06 - 11 - 27 - 26,"06, 11, 26, 27, 28, 42",42,28,6,11,27,26,8,
0473,2018-02-21,08 - 13 - 07 - 44 - 25 - 23,"07, 08, 13, 23, 25, 44",8,13,7,44,25,23,9,
0472,2018-02-18,11 - 21 - 45 - 04 - 18 - 27,"04, 11, 18, 21, 27, 45",11,21,45,4,18,27,43,
0471,2018-02-14,39 - 44 - 26 - 38 - 22 - 43,"22, 26, 38, 39, 43, 44",39,44,26,38,22,43,27,
0470,2018-02-11,38 - 05 - 10 - 37 - 25 - 04,"04, 05, 10, 25, 37, 38",38,5,10,37,25,4,44,
0469,2018-02-07,36 - 01 - 04 - 25 - 06 - 02,"01, 02, 04, 06, 25, 36",36,1,4,25,6,2,12,
0468,2018-02-04,16 - 42 - 26 - 28 - 41 - 17,"16, 17, 26, 28, 41, 42",16,42,26,28,41,17,20,
0467,2018-01-31,35 - 06 - 17 - 43 - 34 - 04,"04, 06, 17, 34, 35, 43",35,6,17,43,34,4,32,
0466,2018-01-28,41 - 25 - 18 - 16 - 19 - 10,"10, 16, 18, 19, 25, 41",41,25,18,16,19,10,26,
0465,2018-01-24,37 - 36 - 24 - 20 - 13 - 17,"13, 17, 20, 24, 36, 37",37,36,24,20,13,17,5,
0464,2018-01-21,45 - 03 - 44 - 24 - 12 - 02,"02, 03, 12, 24, 44, 45",45,3,44,24,12,2,17,
0463,2018-01-17,01 - 34 - 35 - 07 - 11 - 04,"01, 04, 07, 11, 34, 35",1,34,35,7,11,4,33,
0462,2018-01-14,42 - 23 - 29 - 08 - 01 - 06,"01, 06, 08, 23, 29, 42",42,23,29,8,1,6,32,
0461,2018-01-10,09 - 05 - 26 - 22 - 42 - 43,"05, 09, 22, 26, 42, 43",9,5,26,22,42,43,33,
0460,2018-01-07,14 - 22 - 23 - 33 - 12 - 15,"12, 14, 15, 22, 23, 33",14,22,23,33,12,15,25,
0459,2018-01-03,14 - 30 - 12 - 37 - 38 - 20,"12, 14, 20, 30, 37, 38",14,30,12,37,38,20,23,
0458,2017-12-31,10 - 03 - 31 - 39 - 01 - 17,"01, 03, 10, 17, 31, 39",10,3,31,39,1,17,22,
0457,2017-12-27,33 - 42 - 34 - 16 - 44 - 01,"01, 16, 33, 34, 42, 44",33,42,34,16,44,1,19,
0456,2017-12-24,45 - 43 - 27 - 11 - 41 - 25,"11, 25, 27, 41, 43, 45",45,43,27,11,41,25,1,37 - 17 - 13
0455,2017-12-20,15 - 31 - 30 - 10 - 32 - 25,"10, 15, 25, 30, 31, 32",15,31,30,10,32,25,22,27 - 44 - 13 - 05
0454,2017-12-17,42 - 09 - 30 - 24 - 01 - 37,"01, 09, 24, 30, 37, 42",42,9,30,24,1,37,23,
0453,2017-12-13,27 - 41 - 14 - 26 - 12 - 06,"06, 12, 14, 26, 27, 41",27,41,14,26,12,6,19,
0452,2017-12-10,43 - 11 - 12 - 33 - 01 - 35,"01, 11, 12, 33, 35, 43",43,11,12,33,1,35,38,
0451,2017-12-06,02 - 43 - 21 - 05 - 30 - 27,"02, 05, 21, 27, 30, 43",2,43,21,5,30,27,38,
0450,2017-12-03,45 - 14 - 35 - 42 - 08 - 09,"08, 09, 14, 35, 42, 45",45,14,35,42,8,9,22,
0449,2017-11-29,43 - 08 - 07 - 37 - 03 - 27,"03, 07, 08, 27, 37, 43",43,8,7,37,3,27,20,
0448,2017-11-26,14 - 01 - 27 - 11 - 23 - 37,"01, 11, 14, 23, 27, 37",14,1,27,11,23,37,3,
0447,2017-11-22,41 - 25 - 06 - 03 - 08 - 24,"03, 06, 08, 24, 25, 41",41,25,6,3,8,24,20,
0446,2017-11-19,42 - 03 - 20 - 11 - 36 - 15,"03, 11, 15, 20, 36, 42",42,3,20,11,36,15,12,
0445,2017-11-15,21 - 45 - 44 - 38 - 34 - 36,"21, 34, 36, 38, 44, 45",21,45,44,38,34,36,19,
0444,2017-11-12,28 - 23 - 05 - 21 - 04 - 01,"01, 04, 05, 21, 23, 28",28,23,5,21,4,1,17,
0443,2017-11-08,36 - 38 - 05 - 45 - 35 - 29,"05, 29, 35, 36, 38, 45",36,38,5,45,35,29,34,
0442,2017-11-05,34 - 13 - 19 - 22 - 44 - 05,"05, 13, 19, 22, 34, 44",34,13,19,22,44,5,16,
0441,2017-11-01,16 - 01 - 21 - 11 - 15 - 25,"01, 11, 15, 16, 21, 25",16,1,21,11,15,25,13,
0440,2017-10-29,17 - 13 - 38 - 31 - 03 - 22,"03, 13, 17, 22, 31, 38",17,13,38,31,3,22,45,
0439,2017-10-25,03 - 37 - 38 - 18 - 36 - 32,"03, 18, 32, 36, 37, 38",3,37,38,18,36,32,13,
0438,2017-10-22,42 - 18 - 24 - 45 - 17 - 32,"17, 18, 24, 32, 42, 45",42,18,24,45,17,32,25,
0437,2017-10-18,34 - 19 - 05 - 18 - 23 - 02,"02, 05, 18, 19, 23, 34",34,19,5,18,23,2,35,
0436,2017-10-15,23 - 39 - 45 - 31 - 21 - 33,"21, 23, 31, 33, 39, 45",23,39,45,31,21,33,8,
0435,2017-10-11,19 - 44 - 25 - 13 - 40 - 30,"13, 19, 25, 30, 40, 44",19,44,25,13,40,30,42,
0434,2017-10-08,26 - 05 - 24 - 35 - 09 - 06,"05, 06, 09, 24, 26, 35",26,5,24,35,9,6,32,
0433,2017-10-04,33 - 20 - 26 - 19 - 16 - 04,"04, 16, 19, 20, 26, 33",33,20,26,19,16,4,43,
0432,2017-10-01,30 - 17 - 33 - 35 - 19 - 14,"14, 17, 19, 30, 33, 35",30,17,33,35,19,14,26,
0431,2017-09-27,35 - 24 - 45 - 29 - 22 - 31,"22, 24, 29, 31, 35, 45",35,24,45,29,22,31,41,
0430,2017-09-24,21 - 02 - 26 - 09 - 36 - 42,"02, 09, 21, 26, 36, 42",21,2,26,9,36,42,29,
0429,2017-09-20,35 - 15 - 08 - 42 - 45 - 03,"03, 08, 15, 35, 42, 45",35,15,8,42,45,3,11,
0428,2017-09-17,18 - 16 - 45 - 27 - 22 - 05,"05, 16, 18, 22, 27, 45",18,16,45,27,22,5,35,
0427,2017-09-13,35 - 19 - 08 - 18 - 16 - 25,"08, 16, 18, 19, 25, 35",35,19,8,18,16,25,37,
0426,2017-09-10,22 - 13 - 34 - 42 - 02 - 10,"02, 10, 13, 22, 34, 42",22,13,34,42,2,10,5,
0425,2017-09-06,37 - 09 - 17 - 36 - 13 - 21,"09, 13, 17, 21, 36, 37",37,9,17,36,13,21,41,
0424,2017-09-03,31 - 09 - 43 - 01 - 03 - 44,"01, 03, 09, 31, 43, 44",31,9,43,1,3,44,6,
0423,2017-08-30,41 - 08 - 32 - 26 - 12 - 36,"08, 12, 26, 32, 36, 41",41,8,32,26,12,36,40,
0422,2017-08-27,39 - 08 - 21 - 03 - 11 - 22,"03, 08, 11, 21, 22, 39",39,8,21,3,11,22,33,
0421,2017-08-23,41 - 10 - 08 - 36 - 25 - 13,"08, 10, 13, 25, 36, 41",41,10,8,36,25,13,26,
0420,2017-08-20,05 - 25 - 20 - 44 - 09 - 30,"05, 09, 20, 25, 30, 44",5,25,20,44,9,30,11,
0419,2017-08-16,43 - 13 - 04 - 40 - 19 - 06,"04, 06, 13, 19, 40, 43",43,13,4,40,19,6,30,
0418,2017-08-13,13 - 08 - 18 - 15 - 10 - 43,"08, 10, 13, 15, 18, 43",13,8,18,15,10,43,1,
0417,2017-08-09,24 - 36 - 18 - 31 - 02 - 01,"01, 02, 18, 24, 31, 36",24,36,18,31,2,1,5,
0416,2017-08-06,29 - 26 - 44 - 28 - 13 - 11,"11, 13, 26, 28, 29, 44",29,26,44,28,13,11,38,
0415,2017-08-02,15 - 11 - 22 - 44 - 14 - 20,"11, 14, 15, 20, 22, 44",15,11,22,44,14,20,32,
0414,2017-07-30,30 - 41 - 23 - 03 - 26 - 28,"03, 23, 26, 28, 30, 41",30,41,23,3,26,28,15,
0413,2017-07-26,02 - 18 - 25 - 15 - 30 - 32,"02, 15, 18, 25, 30, 32",2,18,25,15,30,32,10,
0412,2017-07-23,27 - 31 - 05 - 09 - 38 - 13,"05, 09, 13, 27, 31, 38",27,31,5,9,38,13,41,39 - 02 - 37
0411,2017-07-19,40 - 15 - 36 - 35 - 06 - 38,"06, 15, 35, 36, 38, 40",40,15,36,35,6,38,24,30 - 23 - 27
0410,2017-07-16,22 - 40 - 31 - 32 - 16 - 34,"16, 22, 31, 32, 34, 40",22,40,31,32,16,34,1,
0409,2017-07-12,12 - 36 - 35 - 08 - 17 - 02,"02, 08, 12, 17, 35, 36",12,36,35,8,17,2,32,
0408,2017-07-09,30 - 08 - 23 - 16 - 35 - 38,"08, 16, 23, 30, 35, 38",30,8,23,16,35,38,41,
0407,2017-07-05,38 - 12 - 37 - 24 - 21 - 34,"12, 21, 24, 34, 37, 38",38,12,37,24,21,34,30,
0406,2017-07-02,08 - 16 - 37 - 07 - 22 - 20,"07, 08, 16, 20, 22, 37",8,16,37,7,22,20,39,
0405,2017-06-28,22 - 15 - 09 - 10 - 38 - 30,"09, 10, 15, 22, 30, 38",22,15,9,10,38,30,3,
0404,2017-06-25,04 - 25 - 03 - 31 - 43 - 01,"01, 03, 04, 25, 31, 43",4,25,3,31,43,1,26,
0403,2017-06-21,23 - 10 - 45 - 17 - 35 - 22,"10, 17, 22, 23, 35, 45",23,10,45,17,35,22,32,
0402,2017-06-18,18 - 25 - 36 - 22 - 01 - 06,"01, 06, 18, 22, 25, 36",18,25,36,22,1,6,12,
0401,2017-06-14,39 - 13 - 03 - 05 - 02 - 35,"02, 03, 05, 13, 35, 39",39,13,3,5,2,35,42,
0400,2017-06-11,41 - 03 - 28 - 01 - 13 - 09,"01, 03, 09, 13, 28, 41",41,3,28,1,13,9,37,
0399,2017-06-07,29 - 27 - 05 - 24 - 38 - 34,"05, 24, 27, 29, 34, 38",29,27,5,24,38,34,13,
0398,2017-06-04,44 - 03 - 01 - 31 - 36 - 04,"01, 03, 04, 31, 36, 44",44,3,1,31,36,4,12,
0397,2017-05-31,13 - 19 - 05 - 44 - 43 - 24,"05, 13, 19, 24, 43, 44",13,19,5,44,43,24,16,
0396,2017-05-28,41 - 35 - 16 - 31 - 37 - 29,"16, 29, 31, 35, 37, 41",41,35,16,31,37,29,4,38 - 28
0395,2017-05-24,18 - 36 - 43 - 42 - 02 - 28,"02, 18, 28, 36, 42, 43",18,36,43,42,2,28,5,25 - 40 - 23 - 07
0394,2017-05-21,29 - 34 - 43 - 22 - 15 - 02,"02, 15, 22, 29, 34, 43",29,34,43,22,15,2,40,36
0393,2017-05-17,34 - 23 - 22 - 16 - 11 - 31,"11, 16, 22, 23, 31, 34",34,23,22,16,11,31,37,29
0392,2017-05-14,17 - 22 - 14 - 05 - 15 - 33,"05, 14, 15, 17, 22, 33",17,22,14,5,15,33,40,
0391,2017-05-10,22 - 05 - 10 - 24 - 27 - 41,"05, 10, 22, 24, 27, 41",22,5,10,24,27,41,21,
0390,2017-05-07,03 - 21 - 04 - 33 - 43 - 45,"03, 04, 21, 33, 43, 45",3,21,4,33,43,45,35,
0389,2017-05-03,05 - 10 - 24 - 36 - 39 - 43,"05, 10, 24, 36, 39, 43",5,10,24,36,39,43,38,
0388,2017-04-30,04 - 10 - 15 - 28 - 44 - 45,"04, 10, 15, 28, 44, 45",4,10,15,28,44,45,23,
0387,2017-04-26,02 - 05 - 09 - 17 - 24 - 26,"02, 05, 09, 17, 24, 26",2,5,9,17,24,26,39,
0386,2017-04-23,01 - 09 - 13 - 34 - 36 - 39,"01, 09, 13, 34, 36, 39",1,9,13,34,36,39,40,
0385,2017-04-19,12 - 13 - 19 - 23 - 24 - 42,"12, 13, 19, 23, 24, 42",12,13,19,23,24,42,27,
0384,2017-04-16,11 - 15 - 20 - 31 - 36 - 45,"11, 15, 20, 31, 36, 45",11,15,20,31,36,45,38,
0383,2017-04-12,05 - 10 - 25 - 32 - 33 - 41,"05, 10, 25, 32, 33, 41",5,10,25,32,33,41,40,
0382,2017-04-09,11 - 13 - 15 - 20 - 37 - 43,"11, 13, 15, 20, 37, 43",11,13,15,20,37,43,29,
0381,2017-04-05,04 - 16 - 19 - 22 - 23 - 30,"04, 16, 19, 22, 23, 30",4,16,19,22,23,30,32,
