date,tnk_numb,yapa,sio_si,b_one,b_two,b_three,b_four,b_five,b_six,tnk_0-9
2003-07-27,16 - 13 - 41 - 43 - 22 - 20,7,37 - 14 - 25 - 44,16,13,41,43,22,20,"13, 16, 20, 22, 41, 43"
2003-07-20,37 - 17 - 20 - 19 - 12 - 38,18,22 - 01 - 36 - 16,37,17,20,19,12,38,"12, 17, 19, 20, 37, 38"
2003-07-13,36 - 08 - 41 - 15 - 16 - 17,24,10 - 12 - 09 - 22,36,8,41,15,16,17,"08, 15, 16, 17, 36, 41"
2003-07-06,26 - 38 - 31 - 13 - 40 - 27,39,25 - 23 - 36 - 03,26,38,31,13,40,27,"13, 26, 27, 31, 38, 40"
2003-06-29,06 - 27 - 12 - 22 - 19 - 07,8,09 - 01 - 26 - 32,6,27,12,22,19,7,"06, 07, 12, 19, 22, 27"
2003-06-22,10 - 25 - 04 - 30 - 28 - 14,3,34 - 09 - 40 - 08,10,25,4,30,28,14,"04, 10, 14, 25, 28, 30"
2003-06-15,45 - 35 - 07 - 28 - 13 - 33,9,08 - 03 - 43 - 19,45,35,7,28,13,33,"07, 13, 28, 33, 35, 45"
2003-06-08,34 - 05 - 16 - 39 - 06 - 43,41,22 - 24 - 08 - 10,34,5,16,39,6,43,"05, 06, 16, 34, 39, 43"
2003-06-01,29 - 13 - 40 - 09 - 08 - 17,10,05 - 07 - 04 - 42,29,13,40,9,8,17,"08, 09, 13, 17, 29, 40"
2003-05-25,39 - 09 - 21 - 07 - 16 - 14,1,04 - 34 - 44 - 22,39,9,21,7,16,14,"07, 09, 14, 16, 21, 39"
2003-05-18,37 - 09 - 32 - 25 - 29 - 40,24,20 - 41 - 14 - 31,37,9,32,25,29,40,"09, 25, 29, 32, 37, 40"
2003-05-11,39 - 13 - 04 - 20 - 43 - 06,3,27 - 24 - 21 - 02,39,13,4,20,43,6,"04, 06, 13, 20, 39, 43"
2003-05-04,10 - 36 - 02 - 19 - 30 - 34,45,22 - 03 - 28 - 09,10,36,2,19,30,34,"02, 10, 19, 30, 34, 36"
2003-04-27,09 - 43 - 32 - 26 - 41 - 11,5,07 - 25 - 30 - 16,9,43,32,26,41,11,"09, 11, 26, 32, 41, 43"
2003-04-20,03 - 43 - 01 - 35 - 30 - 05,21,29 - 19 - 14 - 06,3,43,1,35,30,5,"01, 03, 05, 30, 35, 43"
2003-04-13,09 - 35 - 25 - 33 - 36 - 10,12,44 - 19 - 34 - 38,9,35,25,33,36,10,"09, 10, 25, 33, 35, 36"
2003-04-06,42 - 27 - 18 - 40 - 04 - 13,39,,42,27,18,40,4,13,"04, 13, 18, 27, 40, 42"
2003-03-30,30 - 05 - 39 - 18 - 11 - 32,22,33 - 08 - 27 - 21,30,5,39,18,11,32,"05, 11, 18, 30, 32, 39"
2003-03-23,31 - 23 - 14 - 36 - 29 - 30,16,01 - 37 - 18 - 27,31,23,14,36,29,30,"14, 23, 29, 30, 31, 36"
2003-03-16,34 - 24 - 09 - 14 - 03 - 20,16,27 - 42 - 26 - 32,34,24,9,14,3,20,"03, 09, 14, 20, 24, 34"
2003-03-09,11 - 42 - 13 - 19 - 40 - 34,28,32 - 24 - 29 - 43,11,42,13,19,40,34,"11, 13, 19, 34, 40, 42"
2003-03-02,09 - 10 - 25 - 40 - 41 - 12,3,32 - 21 - 31 - 42,9,10,25,40,41,12,"09, 10, 12, 25, 40, 41"
2003-02-23,28 - 01 - 11 - 45 - 02 - 42,36,44 - 31 - 29 - 35,28,1,11,45,2,42,"01, 02, 11, 28, 42, 45"
2003-02-16,37 - 40 - 10 - 04 - 24 - 28,3,16 - 17 - 35 - 12,37,40,10,4,24,28,"04, 10, 24, 28, 37, 40"
2003-02-09,15 - 05 - 13 - 21 - 09 - 28,26,24 - 38 - 42 - 03,15,5,13,21,9,28,"05, 09, 13, 15, 21, 28"
2003-02-02,05 - 30 - 03 - 32 - 23 - 44,33,45 - 08 - 06 - 10,5,30,3,32,23,44,"03, 05, 23, 30, 32, 44"
2003-01-26,05 - 41 - 25 - 43 - 09 - 23,6,36 - 12 - 34 - 01,5,41,25,43,9,23,"05, 09, 23, 25, 41, 43"
2003-01-19,42 - 08 - 27 - 31 - 22 - 01,13,19 - 33 - 02 - 41,42,8,27,31,22,1,"01, 08, 22, 27, 31, 42"
2003-01-12,25 - 28 - 16 - 14 - 13 - 33,41,30 - 39 - 08 - 06,25,28,16,14,13,33,"13, 14, 16, 25, 28, 33"
2003-01-05,19 - 23 - 27 - 10 - 25 - 32,20,08 - 40 - 06 - 22,19,23,27,10,25,32,"10, 19, 23, 25, 27, 32"
2002-12-29,42 - 27 - 23 - 34 - 44 - 15,16,31 - 09 - 11 - 36,42,27,23,34,44,15,"15, 23, 27, 34, 42, 44"
2002-12-22,39 - 22 - 32 - 04 - 02 - 27,25,20 - 38 - 37 - 15,39,22,32,4,2,27,"02, 04, 22, 27, 32, 39"
2002-12-15,11 - 43 - 15 - 38 - 35 - 36,31,02 - 07 - 22 - 16,11,43,15,38,35,36,"11, 15, 35, 36, 38, 43"
2002-12-08,45 - 17 - 36 - 13 - 40 - 32,4,,45,17,36,13,40,32,"13, 17, 32, 36, 40, 45"
2002-12-01,13 - 14 - 31 - 35 - 45 - 42,17,,13,14,31,35,45,42,"13, 14, 31, 35, 42, 45"
2002-11-24,14 - 42 - 40 - 06 - 39 - 45,3,,14,42,40,6,39,45,"06, 14, 39, 40, 42, 45"
2002-11-17,36 - 21 - 04 - 02 - 42 - 30,10,,36,21,4,2,42,30,"02, 04, 21, 30, 36, 42"
2002-11-10,17 - 09 - 04 - 18 - 12 - 08,39,,17,9,4,18,12,8,"04, 08, 09, 12, 17, 18"
2002-11-03,14 - 41 - 09 - 38 - 28 - 24,26,,14,41,9,38,28,24,"09, 14, 24, 28, 38, 41"
2002-10-27,16 - 43 - 42 - 04 - 39 - 20,2,,16,43,42,4,39,20,"04, 16, 20, 39, 42, 43"
2002-10-20,43 - 33 - 09 - 27 - 15 - 08,3,,43,33,9,27,15,8,"08, 09, 15, 27, 33, 43"
2002-10-13,17 - 10 - 20 - 45 - 39 - 11,7,,17,10,20,45,39,11,"10, 11, 17, 20, 39, 45"
2002-10-06,38 - 27 - 18 - 15 - 39 - 19,11,,38,27,18,15,39,19,"15, 18, 19, 27, 38, 39"
2002-09-29,21 - 05 - 41 - 33 - 43 - 01,14,,21,5,41,33,43,1,"01, 05, 21, 33, 41, 43"
2002-09-22,23 - 18 - 38 - 22 - 24 - 31,21,,23,18,38,22,24,31,"18, 22, 23, 24, 31, 38"
2002-09-15,25 - 10 - 19 - 05 - 09 - 26,2,,25,10,19,5,9,26,"05, 09, 10, 19, 25, 26"
2002-09-08,17 - 39 - 06 - 41 - 31 - 05,32,,17,39,6,41,31,5,"05, 06, 17, 31, 39, 41"
2002-09-01,31 - 39 - 18 - 01 - 21 - 22,6,,31,39,18,1,21,22,"01, 18, 21, 22, 31, 39"
2002-08-25,27 - 35 - 14 - 01 - 17 - 41,29,,27,35,14,1,17,41,"01, 14, 17, 27, 35, 41"
2002-08-18,13 - 01 - 14 - 39 - 18 - 17,24,,13,1,14,39,18,17,"01, 13, 14, 17, 18, 39"
2002-08-11,18 - 32 - 13 - 01 - 04 - 17,29,,18,32,13,1,4,17,"01, 04, 13, 17, 18, 32"
2002-08-04,35 - 30 - 45 - 29 - 25 - 04,33,,35,30,45,29,25,4,"04, 25, 29, 30, 35, 45"
2002-07-28,17 - 09 - 31 - 32 - 02 - 41,8,,17,9,31,32,2,41,"02, 09, 17, 31, 32, 41"
2002-07-21,07 - 34 - 23 - 42 - 43 - 15,32,,7,34,23,42,43,15,"07, 15, 23, 34, 42, 43"
2002-07-14,04 - 40 - 21 - 07 - 27 - 42,9,,4,40,21,7,27,42,"04, 07, 21, 27, 40, 42"
2002-07-07,08 - 34 - 42 - 03 - 37 - 07,45,,8,34,42,3,37,7,"03, 07, 08, 34, 37, 42"
2002-06-30,40 - 33 - 39 - 04 - 29 - 19,9,,40,33,39,4,29,19,"04, 19, 29, 33, 39, 40"
2002-06-23,35 - 32 - 08 - 31 - 09 - 22,43,,35,32,8,31,9,22,"08, 09, 22, 31, 32, 35"
2002-06-16,43 - 05 - 27 - 06 - 32 - 23,21,,43,5,27,6,32,23,"05, 06, 23, 27, 32, 43"
2002-06-09,05 - 13 - 26 - 21 - 04 - 19,1,,5,13,26,21,4,19,"04, 05, 13, 19, 21, 26"
2002-06-02,08 - 42 - 16 - 44 - 18 - 17,34,,8,42,16,44,18,17,"08, 16, 17, 18, 42, 44"
2002-05-26,24 - 44 - 13 - 43 - 12 - 32,34,,24,44,13,43,12,32,"12, 13, 24, 32, 43, 44"
2002-05-19,41 - 14 - 03 - 26 - 36 - 24,17,,41,14,3,26,36,24,"03, 14, 24, 26, 36, 41"
2002-05-12,32 - 34 - 33 - 20 - 45 - 30,25,,32,34,33,20,45,30,"20, 30, 32, 33, 34, 45"
2002-05-05,12 - 32 - 35 - 09 - 43 - 20,29,,12,32,35,9,43,20,"09, 12, 20, 32, 35, 43"
2002-04-28,36 - 24 - 03 - 32 - 37 - 21,29,,36,24,3,32,37,21,"03, 21, 24, 32, 36, 37"
2002-04-21,43 - 39 - 06 - 17 - 03 - 45,4,,43,39,6,17,3,45,"03, 06, 17, 39, 43, 45"
2002-04-14,35 - 40 - 45 - 05 - 38 - 42,16,,35,40,45,5,38,42,"05, 35, 38, 40, 42, 45"
2002-04-07,15 - 43 - 20 - 45 - 28 - 24,38,,15,43,20,45,28,24,"15, 20, 24, 28, 43, 45"
2002-03-31,43 - 38 - 17 - 08 - 44 - 03,14,,43,38,17,8,44,3,"03, 08, 17, 38, 43, 44"
2002-03-24,23 - 14 - 26 - 32 - 36 - 42,5,,23,14,26,32,36,42,"14, 23, 26, 32, 36, 42"
2002-03-17,18 - 37 - 20 - 17 - 07 - 14,35,,18,37,20,17,7,14,"07, 14, 17, 18, 20, 37"
2002-03-10,15 - 16 - 36 - 37 - 10 - 05,13,,15,16,36,37,10,5,"05, 10, 15, 16, 36, 37"
2002-03-03,21 - 03 - 31 - 15 - 16 - 44,8,05 - 02,21,3,31,15,16,44,"03, 15, 16, 21, 31, 44"
2002-02-24,40 - 16 - 26 - 21 - 28 - 45,5,,40,16,26,21,28,45,"16, 21, 26, 28, 40, 45"
2002-02-17,36 - 14 - 18 - 17 - 03 - 16,32,,36,14,18,17,3,16,"03, 14, 16, 17, 18, 36"
2002-02-10,39 - 29 - 41 - 26 - 07 - 17,12,,39,29,41,26,7,17,"07, 17, 26, 29, 39, 41"
2002-02-03,23 - 20 - 15 - 04 - 16 - 22,45,,23,20,15,4,16,22,"04, 15, 16, 20, 22, 23"
2002-01-27,42 - 01 - 19 - 21 - 06 - 43,23,,42,1,19,21,6,43,"01, 06, 19, 21, 42, 43"
2002-01-20,20 - 12 - 38 - 31 - 29 - 17,27,,20,12,38,31,29,17,"12, 17, 20, 29, 31, 38"
2002-01-13,41 - 08 - 11 - 10 - 17 - 09,1,,41,8,11,10,17,9,"08, 09, 10, 11, 17, 41"
2002-01-06,10 - 24 - 25 - 38 - 42 - 11,5,,10,24,25,38,42,11,"10, 11, 24, 25, 38, 42"
2001-12-30,08 - 21 - 40 - 24 - 16 - 01,30,,8,21,40,24,16,1,"01, 08, 16, 21, 24, 40"
2001-12-23,19 - 33 - 09 - 32 - 08 - 38,22,,19,33,9,32,8,38,"08, 09, 19, 32, 33, 38"
2001-12-16,03 - 24 - 25 - 19 - 04 - 33,43,,3,24,25,19,4,33,"03, 04, 19, 24, 25, 33"
2001-12-09,30 - 10 - 36 - 17 - 02 - 44,7,,30,10,36,17,2,44,"02, 10, 17, 30, 36, 44"
2001-12-02,33 - 31 - 02 - 07 - 10 - 37,3,,33,31,2,7,10,37,"02, 07, 10, 31, 33, 37"
2001-11-25,44 - 01 - 40 - 29 - 39 - 36,5,,44,1,40,29,39,36,"01, 29, 36, 39, 40, 44"
2001-11-18,11 - 44 - 35 - 16 - 27 - 38,26,,11,44,35,16,27,38,"11, 16, 27, 35, 38, 44"
2001-11-11,34 - 36 - 19 - 23 - 32 - 45,2,,34,36,19,23,32,45,"19, 23, 32, 34, 36, 45"
2001-11-04,15 - 12 - 07 - 17 - 11 - 19,45,,15,12,7,17,11,19,"07, 11, 12, 15, 17, 19"
2001-10-28,02 - 18 - 29 - 28 - 40 - 35,27,,2,18,29,28,40,35,"02, 18, 28, 29, 35, 40"
2001-10-21,10 - 23 - 03 - 30 - 02 - 37,26,,10,23,3,30,2,37,"02, 03, 10, 23, 30, 37"
2001-10-14,21 - 11 - 42 - 38 - 05 - 01,3,,21,11,42,38,5,1,"01, 05, 11, 21, 38, 42"
2001-10-07,38 - 10 - 40 - 22 - 02 - 07,6,,38,10,40,22,2,7,"02, 07, 10, 22, 38, 40"
2001-09-30,27 - 45 - 44 - 32 - 24 - 36,11,,27,45,44,32,24,36,"24, 27, 32, 36, 44, 45"
2001-09-23,36 - 20 - 24 - 28 - 32 - 42,45,,36,20,24,28,32,42,"20, 24, 28, 32, 36, 42"
2001-09-16,02 - 19 - 21 - 35 - 42 - 14,20,,2,19,21,35,42,14,"02, 14, 19, 21, 35, 42"
2001-09-09,04 - 30 - 38 - 41 - 19 - 40,3,,4,30,38,41,19,40,"04, 19, 30, 38, 40, 41"
2001-09-02,03 - 40 - 12 - 15 - 39 - 09,19,,3,40,12,15,39,9,"03, 09, 12, 15, 39, 40"
2001-08-26,27 - 03 - 39 - 42 - 23 - 33,19,,27,3,39,42,23,33,"03, 23, 27, 33, 39, 42"
2001-08-19,39 - 35 - 25 - 19 - 42 - 41,3,,39,35,25,19,42,41,"19, 25, 35, 39, 41, 42"
2001-08-12,08 - 03 - 45 - 42 - 33 - 44,4,,8,3,45,42,33,44,"03, 08, 33, 42, 44, 45"
2001-08-05,26 - 37 - 25 - 07 - 33 - 12,30,,26,37,25,7,33,12,"07, 12, 25, 26, 33, 37"
2001-07-29,02 - 43 - 08 - 44 - 14 - 05,32,,2,43,8,44,14,5,"02, 05, 08, 14, 43, 44"
2001-07-22,03 - 26 - 27 - 40 - 20 - 18,19,,3,26,27,40,20,18,"03, 18, 20, 26, 27, 40"
2001-07-15,03 - 08 - 14 - 10 - 44 - 45,9,,3,8,14,10,44,45,"03, 08, 10, 14, 44, 45"
2001-07-08,43 - 44 - 14 - 25 - 40 - 33,11,34,43,44,14,25,40,33,"14, 25, 33, 40, 43, 44"
2001-07-01,05 - 24 - 17 - 39 - 08 - 18,9,39,5,24,17,39,8,18,"05, 08, 17, 18, 24, 39"
2001-06-24,16 - 30 - 02 - 32 - 14 - 13,38,,16,30,2,32,14,13,"02, 13, 14, 16, 30, 32"
2001-06-17,19 - 34 - 01 - 15 - 37 - 20,5,27 - 05,19,34,1,15,37,20,"01, 15, 19, 20, 34, 37"
2001-06-10,14 - 13 - 25 - 16 - 06 - 17,1,19 - 05,14,13,25,16,6,17,"06, 13, 14, 16, 17, 25"
2001-06-03,45 - 02 - 43 - 39 - 31 - 29,4,33 - 10,45,2,43,39,31,29,"02, 29, 31, 39, 43, 45"
2001-05-27,05 - 36 - 40 - 09 - 20 - 15,42,,5,36,40,9,20,15,"05, 09, 15, 20, 36, 40"
2001-05-20,28 - 30 - 09 - 31 - 33 - 18,24,39 - 11,28,30,9,31,33,18,"09, 18, 28, 30, 31, 33"
2001-05-13,43 - 01 - 45 - 34 - 03 - 31,22,29 - 38,43,1,45,34,3,31,"01, 03, 31, 34, 43, 45"
2001-05-06,26 - 31 - 45 - 32 - 11 - 42,4,42 - 44 - 10,26,31,45,32,11,42,"11, 26, 31, 32, 42, 45"
2001-04-29,41 - 10 - 15 - 25 - 09 - 43,39,06 - 17,41,10,15,25,9,43,"09, 10, 15, 25, 41, 43"
2001-04-22,16 - 28 - 27 - 33 - 19 - 30,23,,16,28,27,33,19,30,"16, 19, 27, 28, 30, 33"
2001-04-15,14 - 38 - 31 - 12 - 45 - 20,22,,14,38,31,12,45,20,"12, 14, 20, 31, 38, 45"
2001-04-08,44 - 45 - 10 - 14 - 31 - 30,37,,44,45,10,14,31,30,"10, 14, 30, 31, 44, 45"
2001-04-01,20 - 45 - 43 - 39 - 34 - 32,30,,20,45,43,39,34,32,"20, 32, 34, 39, 43, 45"
2001-03-25,32 - 17 - 45 - 22 - 14 - 38,3,,32,17,45,22,14,38,"14, 17, 22, 32, 38, 45"
2001-03-18,27 - 17 - 25 - 05 - 12 - 11,15,,27,17,25,5,12,11,"05, 11, 12, 17, 25, 27"
2001-03-11,15 - 37 - 39 - 42 - 03 - 04,1,,15,37,39,42,3,4,"03, 04, 15, 37, 39, 42"
2001-03-04,26 - 02 - 31 - 06 - 27 - 28,3,,26,2,31,6,27,28,"02, 06, 26, 27, 28, 31"
2001-02-25,38 - 36 - 24 - 08 - 39 - 11,26,,38,36,24,8,39,11,"08, 11, 24, 36, 38, 39"
2001-02-18,24 - 39 - 21 - 01 - 30 - 18,13,,24,39,21,1,30,18,"01, 18, 21, 24, 30, 39"
2001-02-11,21 - 40 - 31 - 13 - 45 - 39,1,,21,40,31,13,45,39,"13, 21, 31, 39, 40, 45"
2001-02-04,42 - 37 - 32 - 02 - 18 - 27,40,,42,37,32,2,18,27,"02, 18, 27, 32, 37, 42"
2001-01-28,12 - 20 - 01 - 06 - 19 - 02,24,,12,20,1,6,19,2,"01, 02, 06, 12, 19, 20"
2001-01-21,39 - 20 - 37 - 30 - 26 - 28,41,,39,20,37,30,26,28,"20, 26, 28, 30, 37, 39"
2001-01-14,13 - 29 - 10 - 07 - 19 - 28,37,,13,29,10,7,19,28,"07, 10, 13, 19, 28, 29"
2001-01-07,23 - 33 - 13 - 30 - 44 - 14,36,,23,33,13,30,44,14,"13, 14, 23, 30, 33, 44"
2000-12-31,25 - 43 - 35 - 02 - 42 - 41,45,,25,43,35,2,42,41,"02, 25, 35, 41, 42, 43"
2000-12-25,44 - 03 - 40 - 07 - 15 - 13,35,,44,3,40,7,15,13,"03, 07, 13, 15, 40, 44"
2000-12-17,39 - 18 - 28 - 44 - 20 - 22,27,,39,18,28,44,20,22,"18, 20, 22, 28, 39, 44"
2000-12-10,08 - 17 - 12 - 21 - 38 - 32,18,,8,17,12,21,38,32,"08, 12, 17, 21, 32, 38"
2000-12-03,23 - 35 - 24 - 01 - 32 - 31,40,,23,35,24,1,32,31,"01, 23, 24, 31, 32, 35"
2000-11-26,23 - 01 - 30 - 18 - 39 - 05,26,,23,1,30,18,39,5,"01, 05, 18, 23, 30, 39"
2000-11-19,44 - 19 - 16 - 26 - 09 - 42,17,,44,19,16,26,9,42,"09, 16, 19, 26, 42, 44"
2000-11-12,42 - 20 - 10 - 14 - 37 - 08,45,,42,20,10,14,37,8,"08, 10, 14, 20, 37, 42"
2000-11-05,28 - 45 - 21 - 43 - 03 - 02,16,,28,45,21,43,3,2,"02, 03, 21, 28, 43, 45"
2000-10-29,12 - 23 - 16 - 39 - 28 - 38,18,,12,23,16,39,28,38,"12, 16, 23, 28, 38, 39"
2000-10-22,20 - 41 - 45 - 10 - 17 - 33,19,,20,41,45,10,17,33,"10, 17, 20, 33, 41, 45"
2000-10-15,35 - 24 - 33 - 26 - 17 - 39,44,,35,24,33,26,17,39,"17, 24, 26, 33, 35, 39"
2000-10-08,38 - 26 - 03 - 37 - 21 - 25,29,,38,26,3,37,21,25,"03, 21, 25, 26, 37, 38"
2000-10-01,16 - 45 - 44 - 33 - 31 - 29,8,,16,45,44,33,31,29,"16, 29, 31, 33, 44, 45"
2000-09-24,32 - 29 - 21 - 45 - 12 - 05,28,,32,29,21,45,12,5,"05, 12, 21, 29, 32, 45"
2000-09-17,40 - 31 - 39 - 03 - 08 - 30,35,,40,31,39,3,8,30,"03, 08, 30, 31, 39, 40"
2000-09-10,43 - 26 - 02 - 03 - 21 - 34,19,,43,26,2,3,21,34,"02, 03, 21, 26, 34, 43"
2000-09-03,41 - 01 - 45 - 30 - 36 - 29,7,,41,1,45,30,36,29,"01, 29, 30, 36, 41, 45"
2000-08-27,24 - 41 - 12 - 13 - 31 - 11,28,,24,41,12,13,31,11,"11, 12, 13, 24, 31, 41"
2000-08-20,03 - 11 - 04 - 17 - 23 - 31,29,,3,11,4,17,23,31,"03, 04, 11, 17, 23, 31"
2000-08-13,22 - 16 - 30 - 13 - 37 - 41,34,,22,16,30,13,37,41,"13, 16, 22, 30, 37, 41"
2000-08-06,18 - 28 - 12 - 14 - 41 - 03,22,,18,28,12,14,41,3,"03, 12, 14, 18, 28, 41"
2000-07-30,14 - 35 - 45 - 03 - 08 - 31,26,,14,35,45,3,8,31,"03, 08, 14, 31, 35, 45"
2000-07-23,34 - 45 - 20 - 25 - 06 - 42,15,,34,45,20,25,6,42,"06, 20, 25, 34, 42, 45"
2000-07-16,21 - 09 - 16 - 12 - 18 - 28,7,,21,9,16,12,18,28,"09, 12, 16, 18, 21, 28"
2000-07-09,13 - 45 - 22 - 42 - 33 - 32,28,,13,45,22,42,33,32,"13, 22, 32, 33, 42, 45"
2000-07-02,15 - 28 - 17 - 12 - 40 - 03,43,,15,28,17,12,40,3,"03, 12, 15, 17, 28, 40"
2000-06-25,31 - 14 - 43 - 40 - 05 - 13,2,,31,14,43,40,5,13,"05, 13, 14, 31, 40, 43"
2000-06-18,27 - 29 - 34 - 39 - 18 - 01,31,,27,29,34,39,18,1,"01, 18, 27, 29, 34, 39"
2000-06-11,17 - 13 - 26 - 32 - 35 - 19,27,,17,13,26,32,35,19,"13, 17, 19, 26, 32, 35"
2000-06-04,05 - 01 - 07 - 21 - 33 - 04,42,,5,1,7,21,33,4,"01, 04, 05, 07, 21, 33"
2000-05-28,36 - 13 - 40 - 43 - 24 - 26,42,,36,13,40,43,24,26,"13, 24, 26, 36, 40, 43"
2000-05-21,38 - 33 - 17 - 30 - 20 - 29,2,,38,33,17,30,20,29,"17, 20, 29, 30, 33, 38"
2000-05-14,32 - 08 - 19 - 35 - 29 - 11,3,,32,8,19,35,29,11,"08, 11, 19, 29, 32, 35"
2000-05-07,34 - 25 - 09 - 01 - 05 - 39,21,,34,25,9,1,5,39,"01, 05, 09, 25, 34, 39"
2000-04-30,18 - 43 - 22 - 39 - 38 - 24,41,,18,43,22,39,38,24,"18, 22, 24, 38, 39, 43"
2000-04-23,30 - 37 - 11 - 42 - 04 - 01,7,,30,37,11,42,4,1,"01, 04, 11, 30, 37, 42"
2000-04-16,40 - 07 - 01 - 22 - 28 - 20,15,,40,7,1,22,28,20,"01, 07, 20, 22, 28, 40"
2000-04-09,35 - 01 - 31 - 39 - 21 - 36,22,,35,1,31,39,21,36,"01, 21, 31, 35, 36, 39"
2000-04-02,19 - 12 - 23 - 01 - 43 - 04,40,,19,12,23,1,43,4,"01, 04, 12, 19, 23, 43"
2000-03-26,36 - 01 - 07 - 26 - 42 - 28,22,,36,1,7,26,42,28,"01, 07, 26, 28, 36, 42"
2000-03-19,10 - 37 - 01 - 17 - 11 - 23,13,,10,37,1,17,11,23,"01, 10, 11, 17, 23, 37"
2000-03-12,32 - 15 - 04 - 18 - 21 - 10,19,,32,15,4,18,21,10,"04, 10, 15, 18, 21, 32"
2000-03-05,27 - 06 - 24 - 14 - 18 - 42,31,,27,6,24,14,18,42,"06, 14, 18, 24, 27, 42"
2000-02-27,19 - 05 - 23 - 29 - 18 - 39,4,,19,5,23,29,18,39,"05, 18, 19, 23, 29, 39"
2000-02-20,39 - 05 - 18 - 21 - 08 - 41,15,,39,5,18,21,8,41,"05, 08, 18, 21, 39, 41"
2000-02-13,28 - 01 - 32 - 08 - 24 - 23,38,,28,1,32,8,24,23,"01, 08, 23, 24, 28, 32"
2000-02-06,09 - 12 - 25 - 02 - 18 - 28,5,,9,12,25,2,18,28,"02, 09, 12, 18, 25, 28"
2000-01-30,17 - 02 - 19 - 31 - 33 - 15,21,,17,2,19,31,33,15,"02, 15, 17, 19, 31, 33"
2000-01-23,39 - 02 - 31 - 30 - 01 - 16,41,,39,2,31,30,1,16,"01, 02, 16, 30, 31, 39"
2000-01-16,26 - 16 - 32 - 43 - 36 - 12,14,,26,16,32,43,36,12,"12, 16, 26, 32, 36, 43"
2000-01-09,35 - 39 - 17 - 05 - 24 - 12,9,,35,39,17,5,24,12,"05, 12, 17, 24, 35, 39"
1999-12-31,16 - 12 - 14 - 34 - 36 - 05,41,,16,12,14,34,36,5,"05, 12, 14, 16, 34, 36"
1999-12-26,16 - 01 - 04 - 28 - 38 - 09,36,,16,1,4,28,38,9,"01, 04, 09, 16, 28, 38"
1999-12-19,01 - 28 - 43 - 22 - 35 - 04,24,,1,28,43,22,35,4,"01, 04, 22, 28, 35, 43"
1999-12-12,17 - 21 - 40 - 43 - 27 - 34,37,,17,21,40,43,27,34,"17, 21, 27, 34, 40, 43"
1999-12-05,10 - 13 - 32 - 16 - 03 - 30,28,,10,13,32,16,3,30,"03, 10, 13, 16, 30, 32"
1999-11-28,14 - 37 - 21 - 17 - 25 - 20,28,,14,37,21,17,25,20,"14, 17, 20, 21, 25, 37"
1999-11-21,06 - 04 - 30 - 19 - 43 - 21,24,,6,4,30,19,43,21,"04, 06, 19, 21, 30, 43"
1999-11-14,34 - 39 - 30 - 27 - 16 - 13,33,,34,39,30,27,16,13,"13, 16, 27, 30, 34, 39"
1999-11-07,14 - 29 - 32 - 06 - 35 - 17,20,,14,29,32,6,35,17,"06, 14, 17, 29, 32, 35"
1999-10-31,03 - 21 - 37 - 42 - 19 - 07,5,,3,21,37,42,19,7,"03, 07, 19, 21, 37, 42"
1999-10-24,19 - 41 - 06 - 25 - 07 - 37,43,,19,41,6,25,7,37,"06, 07, 19, 25, 37, 41"
1999-10-17,18 - 10 - 28 - 30 - 21 - 33,20,,18,10,28,30,21,33,"10, 18, 21, 28, 30, 33"
1999-10-10,22 - 28 - 06 - 04 - 41 - 07,32,,22,28,6,4,41,7,"04, 06, 07, 22, 28, 41"
1999-10-03,05 - 08 - 14 - 09 - 06 - 34,27,,5,8,14,9,6,34,"05, 06, 08, 09, 14, 34"
1999-09-26,39 - 17 - 01 - 18 - 42 - 43,15,,39,17,1,18,42,43,"01, 17, 18, 39, 42, 43"
1999-09-19,08 - 21 - 18 - 35 - 26 - 36,25,,8,21,18,35,26,36,"08, 18, 21, 26, 35, 36"
1999-09-12,26 - 22 - 05 - 42 - 33 - 17,34,,26,22,5,42,33,17,"05, 17, 22, 26, 33, 42"
1999-09-05,31 - 41 - 25 - 19 - 01 - 04,13,,31,41,25,19,1,4,"01, 04, 19, 25, 31, 41"
1999-08-29,02 - 07 - 28 - 04 - 36 - 12,1,,2,7,28,4,36,12,"02, 04, 07, 12, 28, 36"
1999-08-22,06 - 19 - 37 - 05 - 40 - 03,11,,6,19,37,5,40,3,"03, 05, 06, 19, 37, 40"
1999-08-15,35 - 15 - 20 - 10 - 41 - 27,42,,35,15,20,10,41,27,"10, 15, 20, 27, 35, 41"
1999-08-08,24 - 13 - 36 - 27 - 22 - 31,12,,24,13,36,27,22,31,"13, 22, 24, 27, 31, 36"
1999-08-01,19 - 25 - 30 - 35 - 33 - 01,28,,19,25,30,35,33,1,"01, 19, 25, 30, 33, 35"
1999-07-25,17 - 39 - 24 - 13 - 19 - 42,2,,17,39,24,13,19,42,"13, 17, 19, 24, 39, 42"
1999-07-18,25 - 33 - 26 - 04 - 24 - 16,37,,25,33,26,4,24,16,"04, 16, 24, 25, 26, 33"
1999-07-11,37 - 35 - 38 - 11 - 12 - 04,25,,37,35,38,11,12,4,"04, 11, 12, 35, 37, 38"
1999-07-04,37 - 24 - 14 - 18 - 25 - 22,15,,37,24,14,18,25,22,"14, 18, 22, 24, 25, 37"
1999-06-27,07 - 11 - 21 - 23 - 28 - 31,1,,7,11,21,23,28,31,"07, 11, 21, 23, 28, 31"
